track_name,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Vendetta,r&b,0.852,0.537,10,-8.186,0,0.105,0.104,0,0.0732,0.592,132.089,149413
Peta (feat. Meek Mill),r&b,0.778,0.573,10,-7.339,0,0.251,0.015,0,0.464,0.269,140.114,198849
Go In,r&b,0.799,0.698,9,-5.947,0,0.169,0.125,0,0.0778,0.799,121.998,254963
VALENTINO,r&b,0.747,0.717,9,-4.841,0,0.179,0.199,0,0.132,0.523,150.965,179133
Start Wit Me (feat. Gunna),r&b,0.886,0.479,4,-8.054,0,0.334,0.077,0,0.135,0.408,130.029,158692
How I Move (feat. Lil Baby),r&b,0.826,0.635,5,-5.181,0,0.212,0.102,0,0.245,0.808,119.954,224916
Follow God,r&b,0.529,0.9,1,-3.503,1,0.418,2.48E-04,1.21E-05,0.0426,0.434,180.291,104591
Panini,r&b,0.703,0.594,5,-6.146,0,0.0752,0.342,0,0.123,0.475,153.848,114893
6 Kiss,r&b,0.687,0.449,2,-10.061,1,0.154,0.109,0,0.282,0.229,142.048,199437
Red Eye,r&b,0.775,0.653,1,-4.755,1,0.103,0.298,0,0.101,0.658,131.911,154709
Like A Pro,r&b,0.864,0.483,8,-5.147,1,0.363,0.00518,0,0.0755,0.428,164.916,177008
Princ3,r&b,0.556,0.692,9,-5.986,0,0.284,0.183,0,0.131,0.702,105.473,187381
Last Name (feat. Lil Durk),r&b,0.671,0.568,0,-6.48,1,0.421,0.17,0,0.139,0.336,113.296,209587
Whisper,r&b,0.893,0.783,7,-4.173,1,0.236,0.0259,0,0.197,0.584,101.993,197192
That's Tuff (feat. Quavo),r&b,0.903,0.636,10,-4.313,0,0.205,0.635,0,0.0866,0.308,137.993,154000
Cyber Sex,r&b,0.917,0.657,8,-5.716,1,0.0921,0.318,3.62E-06,0.0754,0.818,131.03,165733
Woah,r&b,0.882,0.602,11,-5.554,1,0.245,0.0177,0,0.178,0.43,142.959,183011
Netflix & Chill,r&b,0.859,0.619,6,-9.434,1,0.121,0.137,0,0.0933,0.631,132.01,221818
Ballin' (with Roddy Ricch),r&b,0.809,0.545,7,-6.678,1,0.0735,0.392,0,0.151,0.244,97.008,180435
"Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)",r&b,0.774,0.836,9,-2.323,0,0.152,0.288,2.44E-05,0.0824,0.494,112.014,201271
No Idea,r&b,0.656,0.614,6,-4.973,0,0.102,0.558,8.62E-04,0.215,0.35,128.038,153750
W (feat. Gunna),r&b,0.856,0.721,6,-6.813,0,0.0779,0.178,2.14E-05,0.0913,0.902,100.98,230151
Bang Bang,r&b,0.657,0.522,10,-7.632,1,0.397,0.156,0,0.0811,0.442,179.687,260333
DROPPED OUTTA COLLEGE,r&b,0.911,0.378,0,-7.822,1,0.411,0.0116,1.53E-06,0.15,0.19,120.044,127613
Forever,r&b,0.602,0.726,5,-4.856,0,0.129,0.382,0,0.0691,0.554,90.108,202667
Fangirl,r&b,0.483,0.557,2,-7.372,1,0.0709,0.00175,0,0.115,0.267,152.906,126480
Hot (Remix) [feat. Gunna and Travis Scott],r&b,0.845,0.631,7,-8.206,0,0.216,0.188,0,0.0806,0.545,111.983,279907
I Wanna Rock (feat. Gunna),r&b,0.777,0.851,10,-3.801,0,0.0844,0.00769,0,0.14,0.698,100.038,163387
Goodbye,r&b,0.892,0.83,8,-3.346,1,0.281,0.00942,0,0.31,0.705,142.07,245087
Death,r&b,0.802,0.82,10,-5.969,0,0.146,0.0579,0,0.149,0.613,164.005,172196
Don't Rush (feat. Headie One),r&b,0.961,0.461,9,-8.684,1,0.27,0.202,0.00402,0.162,0.324,108.028,207640
How TF,r&b,0.733,0.824,6,-4.341,1,0.289,0.592,4.20E-04,0.217,0.913,83.812,241213
GAMES ON YOUR PHONE,r&b,0.683,0.607,5,-5.619,0,0.06,0.15,0,0.147,0.495,152.945,150933
Must Be,r&b,0.544,0.677,6,-5.011,1,0.342,0.0251,6.93E-06,0.241,0.601,90.701,207975
On God,r&b,0.41,0.886,9,-4.413,0,0.155,0.0671,0,0.461,0.393,72.577,136351
When I Lie,r&b,0.737,0.588,8,-4.872,0,0.0467,0.00269,0,0.276,0.262,150.936,237000
Monster,r&b,0.856,0.693,2,-4.956,1,0.0649,0.103,0,0.071,0.133,133.039,219040
Finer Things,r&b,0.506,0.45,2,-12.565,1,0.364,0.0683,2.25E-04,0.103,0.131,177.978,182387
Ransom,r&b,0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,131248
Mr. Ferrari,r&b,0.77,0.792,3,-2.931,0,0.175,0.0698,0,0.0981,0.182,100.075,236388
Pose (feat. Megan Thee Stallion & Lil Uzi Vert),r&b,0.921,0.73,10,-3.899,0,0.283,0.00466,0,0.1,0.44,120.075,226038
"Twisted (feat. Juicy J, Logic & A$AP Rocky)",r&b,0.85,0.866,11,-3.003,1,0.165,0.00934,0,0.244,0.91,84.916,262135
Bury Me,r&b,0.581,0.577,10,-7.8,1,0.0374,0.0361,4.81E-05,0.246,0.15,89.517,201536
Rules,r&b,0.604,0.712,7,-5.53,1,0.198,0.141,0,0.141,0.685,71.976,188173
Mile Away,r&b,0.553,0.567,7,-8.67,0,0.191,0.176,0,0.0954,0.243,121.9,192507
ORANGE SODA,r&b,0.83,0.564,1,-7.822,1,0.235,0.177,0,0.128,0.107,85.042,129882
MAD GAAL,r&b,0.812,0.709,5,-5.837,0,0.413,0.189,0,0.118,0.881,99.891,137935
In Love with the K (feat. BlocBoy JB),r&b,0.824,0.485,1,-8.74,1,0.0791,0.00297,0,0.0934,0.266,123.912,187806
Stuck In A Dream (feat. Gunna),r&b,0.753,0.652,10,-5.943,0,0.0753,0.444,0,0.117,0.745,139.962,123560
Heartless (feat. Mustard),r&b,0.776,0.64,7,-8.058,1,0.183,0.15,0,0.0983,0.326,160.038,201627
Babushka Boi,r&b,0.897,0.743,10,-5.446,0,0.222,0.304,4.44E-05,0.137,0.905,134.979,187105
223's (feat. 9lokknine),r&b,0.932,0.547,0,-7.787,0,0.333,0.0388,0,0.0924,0.695,94.998,176640
No Guidance (feat. Drake),r&b,0.698,0.454,1,-6.756,0,0.151,0.123,0,0.155,0.137,92.932,260640
I Think I Luv Her,r&b,0.902,0.608,11,-6.238,1,0.27,4.56E-04,0,0.0621,0.836,84.001,160742
VIBEZ,r&b,0.768,0.652,1,-2.708,0,0.307,0.113,0,0.107,0.777,154.187,144935
J. Gotti,r&b,0.684,0.612,11,-7.909,1,0.0885,0.0524,5.59E-04,0.175,0.496,139.932,204000
NO HALO,r&b,0.643,0.573,4,-7.034,1,0.0709,0.41,1.70E-04,0.0695,0.47,165.192,259747
Taste (Make It Shake),r&b,0.761,0.442,0,-12.872,1,0.383,0.277,0,0.125,0.706,97.753,213680
Camelot,r&b,0.787,0.713,7,-5.252,1,0.401,0.0849,0,0.717,0.762,175.041,148759
Woah (feat. D3Mstreet),r&b,0.888,0.522,1,-8.936,1,0.43,0.00739,0,0.0452,0.623,144.011,123373
"Just in Case (feat. Swizz Beatz, Rick Ross & DMX)",r&b,0.465,0.911,2,-5.284,1,0.405,0.0802,0,0.776,0.672,90.504,155144
Pose (feat. Lil Uzi Vert),r&b,0.944,0.613,10,-5.999,0,0.291,0.00818,0,0.0893,0.328,120.102,170156
Make No Sense,r&b,0.876,0.733,10,-4.478,0,0.333,0.0208,0,0.0999,0.962,154.904,148630
"Hallelujah (feat. Buddy, A$AP Ferg & Wale)",r&b,0.698,0.897,5,-4.425,1,0.171,0.654,0,0.121,0.858,75.003,171176
Bad Bad Bad (feat. Lil Baby),r&b,0.974,0.596,6,-8.888,1,0.184,0.0976,0,0.151,0.892,111.959,149040
No Rappers (feat. E-40),r&b,0.776,0.735,1,-4.229,1,0.254,0.0531,9.91E-05,0.153,0.519,102.064,187072
Drive Way (feat. Azul Wynter),r&b,0.653,0.733,9,-5.893,1,0.0557,0.00114,1.96E-06,0.108,0.042,157.961,194430
"Cross the Path (feat. Swizz Beatz, A.CHAL & Jidenna)",r&b,0.566,0.936,8,-3.169,0,0.334,0.166,0.00363,0.0979,0.77,186.104,187710
Enemies (feat. DaBaby),r&b,0.542,0.674,6,-4.169,1,0.21,0.0588,0,0.0955,0.667,76.388,196760
Behind Barz - Bonus,r&b,0.854,0.554,8,-4.684,1,0.172,0.769,1.84E-06,0.0749,0.272,142.069,163121
Running the Streets (feat. A Boogie Wit Da Hoodie & Denzel Curry),r&b,0.536,0.622,1,-7.98,1,0.262,0.0744,0,0.197,0.227,70.474,224840
RENT FREE,r&b,0.784,0.543,6,-9.769,1,0.272,0.0588,5.32E-05,0.255,0.451,108.982,150200
Take What You Want (feat. Ozzy Osbourne & Travis Scott),r&b,0.499,0.8,1,-2.665,0,0.0502,0.0906,0,0.147,0.272,139.919,229573
Slide,r&b,0.827,0.469,10,-9.141,0,0.341,0.0807,8.12E-06,0.207,0.196,97.028,238321
Eleven,r&b,0.701,0.396,4,-10.182,0,0.119,0.112,0.0209,0.223,0.115,129.004,206361
SUGAR,r&b,0.453,0.538,1,-8.212,1,0.0638,0.449,0,0.19,0.516,122.973,204533
